Unnamed: 0,acid,gufi,isArrival,isDeparture,aircraft_address,aircraft_engine_class,aircraft_registration,aircraft_type,altitude_assigned,arrival_aerodrome_icao_name,arrival_fix_source_data,arrival_fix_actual_time,arrival_runway_actual_time,arrival_runway_assigned,arrival_spot_decision_tree,arrival_spot_position_derived,arrival_stand_actual_time,arrival_stand_airline,arrival_stand_scheduled_time,beacon_code,cancelled,cancelled_time,carrier,departure_aerodrome_icao_name,departure_fix_actual,departure_fix_actual_time,departure_fix_source_data,departure_movement_area_actual_time,departure_pushback_clearance_issued_time,departure_runway_actual,departure_runway_actual_time,departure_runway_position_derived,departure_stand_actual_time,departure_stand_airline,departure_stand_initial_time,eobt_final,eobt_num_updates,time_at_initial_eobt,time_at_final_eobt,ltime_final,ltime_num_updates,time_at_initial_ltime,time_at_final_ltime,edct_final,edct_num_updates,time_at_initial_edct,time_at_final_edct,apreq_final,apreq_num_updates,apreq_final_source,surface_flight_state_at_initial_apreq,surface_flight_state_at_final_apreq,time_at_initial_apreq,time_at_final_apreq,tmat,tobt,gate_conflict_values_present,ground_stop_restriction_ids_present,last_update_source,long_on_board_duration_value,fix_closure_ids_present,mit_restriction_ids_present,position_altitude,position_heading,position_latitude,position_longitude,position_source,position_speed,position_timestamp,priority_status,record_timestamp,route_text,runway_operational_necessity,surface_flight_state,last_timestamp,last_controller_clearance,first_position_update,first_position_update_source,surface_state_at_first_position,state_scheduled,state_pushback,state_ramp_taxi_out,state_taxi_out,state_in_queue,state_off,state_terminal_airspace,state_enroute,state_on_final,state_taxi_in,state_ramp_taxi_in,state_in_gate,state_unknown,state_suspended,state_cancelled,state_return_to_gate,pushback_clearance_undone,clear_cleared_to_gate,clear_gate_pushback_approved,pushback_approved_to_first_surveillance,clear_hold,clear_gate_pushback_hold,hold_time_minus_pushback_approved,clear_not_set,clear_proceed_to_spot,clear_return_to_gate,first_fix_closure_receipt_time,first_fix_closure_reference_time,count_distinct_fix_closure_ids,first_mit_restriction_receipt_time,first_mit_restriction_reference_time,count_distinct_mit_restriction_ids,eobt_minus_hold_time,sobt_minus_hold_time,iobt_minus_aobt,eobt_at_pushback_clearance,ltime_at_pushback_clearance,eobt_acc_at_5,eobt_acc_at_10,eobt_acc_at_20,eobt_acc_at_30,ltime_acc_at_5,ltime_acc_at_10,ltime_acc_at_20,ltime_acc_at_30,eobt_acc_at_5_abs,eobt_acc_at_10_abs,eobt_acc_at_20_abs,eobt_acc_at_30_abs,ltime_acc_at_5_abs,ltime_acc_at_10_abs,ltime_acc_at_20_abs,ltime_acc_at_30_abs,Tactical_Aircraft_Type,Tactical_Weight_Class,Tactical_Controlled_Flight,Tactical_Exempt_Flight,Held_While_Metering_On_Scheduled_Runway,Held_With_Non_Zero_Advisory,Held_With_Non_Zero_(TOBT-UOBT),Return_To_Gate_After_Hold,Total_Realized_Hold,Realized_Hold_BEFORE_UOBT,Realized_Hold_AFTER_UOBT,Tactical_Schedule_Priroity_String,MSS_Transition_String,Number_Times_In_PUSHBACK_UNCERTAIN,Timestamp_When_Enter_PUSHBACK_UNCERTAIN,TTOT_When_Enter_PUSHBACK_UNCERTAIN,UTOT_When_Enter_PUSHBACK_UNCERTAIN,TTOT_When_Enter_PUSHBACK_UNCERTAIN_Versus_Actual_OFF,Runway_Assigned_When_Enter_PUSHBACK_UNCERTAIN,Runway(s)_Being_Metered_When_Enter_PUSHBACK_UNCERTAIN,Metering_Mode_When_Enter_PUSHBACK_UNCERTAIN,Timestamp_When_Exit_PUSHBACK_UNCERTAIN,TTOT_When_Exit_PUSHBACK_UNCERTAIN,UTOT_When_Exit_PUSHBACK_UNCERTAIN,TTOT_When_Exit_PUSHBACK_UNCERTAIN_Versus_Actual_OFF,Runway_Assigned_When_Exit_PUSHBACK_UNCERTAIN,Runway(s)_Being_Metered_When_Exit_PUSHBACK_UNCERTAIN,Metering_Mode_When_Exit_PUSHBACK_UNCERTAIN,Number_Times_In_PUSHBACK_PLANNED,Timestamp_When_Enter_PUSHBACK_PLANNED,TTOT_When_Enter_PUSHBACK_PLANNED,UTOT_When_Enter_PUSHBACK_PLANNED,Total_Gate_Hold_When_Enter_PUSHBACK_PLANNED,Passback_Hold_When_Enter_PUSHBACK_PLANNED,TTOT_When_Enter_PUSHBACK_PLANNED_Versus_Actual_OFF,Runway_Assigned_When_Enter_PUSHBACK_PLANNED,Runway(s)_Being_Metered_When_Enter_PUSHBACK_PLANNED,Metering_Mode_When_Enter_PUSHBACK_PLANNED,Timestamp_When_Exit_PUSHBACK_PLANNED,TTOT_When_Exit_PUSHBACK_PLANNED,UTOT_When_Exit_PUSHBACK_PLANNED,Total_Gate_Hold_When_Exit_PUSHBACK_PLANNED,Passback_Hold_When_Exit_PUSHBACK_PLANNED,TTOT_When_Exit_PUSHBACK_PLANNED_Versus_Actual_OFF,Runway_Assigned_When_Exit_PUSHBACK_PLANNED,Runway(s)_Being_Metered_When_Exit_PUSHBACK_PLANNED,Metering_Mode_When_Exit_PUSHBACK_PLANNED,Timestamp_At_Ready,TTOT_At_Ready,UTOT_At_Ready,Total_Gate_Hold_At_Ready,Passback_Gate_Hold_At_Ready,TTOT_At_Ready_Versus_Actual_Off,Runway_Assigned_At_Ready,Runway(s)_Being_Metered_At_Ready,Metering_Mode_At_Ready,Number_Times_Held,Timestamp_When_Put_On_Hold,TTOT_When_Put_On_Hold,UTOT_When_Put_On_Hold,Total_Gate_Hold_When_Put_On_Hold,Passback_Hold_When_Put_On_Hold,TTOT_When_Put_On_Hold_Versus_Actual_OFF,Runway_Assigned_When_Put_On_Hold,Runway(s)_Being_Metered_When_Put_On_Hold,Metering_Mode_When_Put_On_Hold,Fuel_Flow_Reduced_in_KG,CO_Emissions_Reduced_in_grams,CO2_Emissions_Reduced_in_KG,HC_Emissions_Reduced_in_grams,Nox_Emissions_Reduced_in_grams,Track_Hit_Out_Time,Unimpeded_Taxi_Time,Total_Taxi_Time,Excess_Taxi_Time
175.0,AAL1905,AAL1905.CLT.MCO.180108.0915.0081.AIRLINE,False,True,10981824.0,JET,N587UW,A321,30000.0,KMCO,LAMMA,,,,,,2018-01-13 16:42:00,58,2018-01-13 16:24:00,1123.0,,,AAL,KCLT,,2018-01-13 15:22:32,ICONS,2018-01-13 14:52:39,,,2018-01-13 15:08:29,36R,2018-01-13 14:47:42,C12,2018-01-13 14:35:00,2018-01-13 14:42:28,3.0,2018-01-13 13:21:55,2018-01-13 14:13:49,2018-01-13 14:46:00,2.0,2018-01-13 13:21:04,2018-01-13 14:46:47,,,,,,,,,,,,2018-01-13 15:05:28,2018-01-13 14:49:06,False,False,AIRLINE,1186260.0,False,False,100.0,358.100006104,28.4416666667,-81.2825,TMA,150.0,2018-01-13 16:30:19,UNSET,2018-01-13 17:55:21,KCLT./.3438N/08058W..OMN.CWRLD4.KMCO/1625,,OFF,2018-01-13 17:55:19,PROCEED_TO_SPOT,2018-01-13 14:48:53,ASDEX,PUSHBACK,2018-01-13 10:40:54,2018-01-13 14:47:44,2018-01-13 14:51:36,2018-01-13 14:52:40,2018-01-13 14:55:30,2018-01-13 15:08:30,,,,,,,,,,,False,,2018-01-13 14:47:43,-70.0,,2018-01-13 14:43:58,-225.0,,2018-01-13 14:51:35,,,,,,,,-90.0,-538.0,-762.0,2018-01-13 14:42:28,2018-01-13 14:45:00,-314.0,-314.0,-314.0,-314.0,-762.0,-762.0,-762.0,-762.0,314.0,314.0,314.0,314.0,762.0,762.0,762.0,762.0,A321,D,,,True,True,True,False,240.016000032,0.0,240.016000032,GATE_DEPARTURE_UNCERTAIN--GATE_DEPARTURE_PLANNED--GATE_DEPARTURE_READY--NO_PRIORITY_DEPARTURE_TAXI--NOT_SCHEDULED,PUSHBACK_UNCERTAIN--PUSHBACK_PLANNED--PUSHBACK_READY--OUT--TAXI--QUEUE--OFF,1.0,,,,,,,,2018-01-13 14:32:21.439000+00:00,2018-01-13 15:07:19+00:00,2018-01-13 14:52:43.486000+00:00,-70.0,36R,,TIME_BASED_METERING,1.0,2018-01-13 14:32:31.529000+00:00,2018-01-13 14:55:22+00:00,2018-01-13 14:52:43.486000+00:00,596.470999956,0.0,-787.0,36R,,TIME_BASED_METERING,2018-01-13 14:43:51.511000+00:00,2018-01-13 15:11:22+00:00,2018-01-13 14:53:06.924000+00:00,315.003000021,375.075999975,173.0,36R,36R,TIME_BASED_METERING,2018-01-13 14:43:51.511000+00:00,2018-01-13 15:11:22+00:00,2018-01-13 14:53:06.924000+00:00,315.003000021,375.075999975,173.0,36R,36R,TIME_BASED_METERING,1.0,2018-01-13 14:44:01.522000+00:00,2018-01-13 15:11:22+00:00,2018-01-13 14:53:06.924000+00:00,315.003000021,375.075999975,311.0,36R,36R,TIME_BASED_METERING,27.6018400037,529.955328072,85.0136672115,96.6064400131,129.728648018,False,10.258100001,20.7833333333,10.5252333323
659.0,JIA5089,JIA5089.CLT.MHT.180108.0915.0666.AIRLINE,False,True,10990826.0,JET,N596NN,CRJ9,19000.0,KMHT,,,,,,,2018-01-13 17:03:00,8,2018-01-13 16:56:00,6021.0,,,JIA,KCLT,,2018-01-13 15:40:21,BARMY,2018-01-13 15:11:01,,,2018-01-13 15:29:37,36R,2018-01-13 14:57:11,E8,2018-01-13 14:45:00,2018-01-13 14:49:56,2.0,2018-01-13 09:17:39,2018-01-13 14:24:18,2018-01-13 14:45:00,2.0,2018-01-13 09:16:43,2018-01-13 14:50:08,,,,,,,IDAC,,,,,2018-01-13 15:09:54,2018-01-13 14:59:43,False,False,AIRLINE,1902677.0,False,False,400.0,340.213945308,42.9158333333,-71.4244444444,TFM,120.0,2018-01-13 16:58:43,UNSET,2018-01-13 17:55:22,KCLT./.IGN315019..QUINZ.ROZZE2.KMHT,,OFF,2018-01-13 17:55:20,PROCEED_TO_SPOT,2018-01-13 15:03:54,ASDEX,RAMP_TAXI_OUT,2018-01-13 09:16:45,2018-01-13 14:57:12,2018-01-13 15:01:45,2018-01-13 15:11:02,2018-01-13 15:13:30,2018-01-13 15:29:38,,,,,,,,,,,False,,2018-01-13 14:57:12,-402.0,,2018-01-13 14:46:12,-660.0,,2018-01-13 15:01:45,,,,,,,,224.0,-72.0,-731.0,2018-01-13 14:49:56,2018-01-13 14:52:00,-435.0,-435.0,-435.0,-435.0,-731.0,-311.0,-311.0,-731.0,435.0,435.0,435.0,435.0,731.0,311.0,311.0,731.0,CRJ9,E,,,True,True,True,False,660.063999891,224.52699995,435.536999941,GATE_DEPARTURE_UNCERTAIN--GATE_DEPARTURE_PLANNED--GATE_DEPARTURE_READY--NO_PRIORITY_DEPARTURE_TAXI--NOT_SCHEDULED,PUSHBACK_UNCERTAIN--PUSHBACK_PLANNED--PUSHBACK_READY--OUT--TAXI--QUEUE--OFF,1.0,,,,,,,,2018-01-13 14:39:51.759000+00:00,2018-01-13 15:26:04+00:00,2018-01-13 15:05:03.413000+00:00,-213.0,36R,36R,TIME_BASED_METERING,1.0,2018-01-13 14:40:01.511000+00:00,2018-01-13 15:12:16+00:00,2018-01-13 15:05:03.413000+00:00,594.489000082,0.0,-1041.0,36R,36R,TIME_BASED_METERING,2018-01-13 14:46:11.473000+00:00,2018-01-13 15:26:51+00:00,2018-01-13 15:05:03.413000+00:00,812.113999844,587.586999893,-166.0,36R,36R,TIME_BASED_METERING,2018-01-13 14:46:11.473000+00:00,2018-01-13 15:26:51+00:00,2018-01-13 15:05:03.413000+00:00,812.113999844,587.586999893,-166.0,36R,36R,TIME_BASED_METERING,1.0,2018-01-13 14:46:21.538000+00:00,2018-01-13 15:26:51+00:00,2018-01-13 15:05:03.413000+00:00,812.113999844,587.586999893,-718.0,36R,36R,TIME_BASED_METERING,42.244095993,770.954751873,130.111815659,5.4917324791,194.322841568,False,15.1235500018,32.4333333333,17.3097833316
